,branchNumber,type,openDate,id,iban,balance,currency,cust_id
8443,1592,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_bb1942f4-44c2-4840-a03b-29793dca3d9d,,34927.7,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_66585ea5-084f-4116-a9de-99c2c7c060c1
8444,1993,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_70bc73a1-f9d8-4293-a1e1-f3ee2608b53c,,22.6,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_1adcc76c-f09f-41d6-9141-27bc93bd2a87
8445,1993,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_37157a60-a166-4ab0-9590-e21738b4a195,,113.8,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_1adcc76c-f09f-41d6-9141-27bc93bd2a87
8446,1993,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_95c4d93b-63db-4603-982d-f9d2ea47555b,,617.0,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_f975b237-4fa8-49f7-9fb8-f4eb973dfe58
8447,1993,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_ed12befe-253e-4bba-9f01-d35d35ed8d91,,50.0,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_f975b237-4fa8-49f7-9fb8-f4eb973dfe58
8448,1376,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c161a3fd-c2b5-4b18-9ef1-24e55d4de4e7,,33974.5,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_10c4b840-e6c7-445d-a923-2329d45983ea
8449,1376,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_5ac6ff36-e233-4f91-bbab-5304f1f0a6e8,,22045.4,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_10c4b840-e6c7-445d-a923-2329d45983ea
8450,193,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_cd5b8a72-86ad-4a05-8507-300297e1445e,,21267.63,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_25a1f0c1-eaf5-40ef-9f28-42355efcd441
8451,193,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_580a8807-da82-4a20-ad15-9829ef388664,,17581.2,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_25a1f0c1-eaf5-40ef-9f28-42355efcd441
8452,12324,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_4add1b62-9a43-4828-9ddc-27f85d7f6555,,16731.48,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_d7d7e3f3-fd87-4c23-bc80-56019b39ea86
8453,12324,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_62f0223f-c9ee-472f-ac1b-97855e252347,,15377.36,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_d7d7e3f3-fd87-4c23-bc80-56019b39ea86
8454,11754,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_4e8f56e1-07fa-48b3-8dc1-b9612dcf8089,,11637.35,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e2784845-fcf4-4b57-9063-fcc2aef58894
8455,11754,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_d44f68e5-fcaa-46dd-af0a-df39673367a5,,45200.62,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e2784845-fcf4-4b57-9063-fcc2aef58894
8456,1175,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_95404be6-0fcc-44fb-9b13-8ca819a544d5,,18985.21,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e573d6f0-0255-497e-bc34-9874ccc2a34b
8457,1175,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_bb0794b5-0c23-4674-96be-ed345c11f350,,18210.84,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e573d6f0-0255-497e-bc34-9874ccc2a34b
8458,1970,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_502df243-c7f9-4102-8b80-8e92c268c6d8,,9829.89,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9f60c091-06f3-4e44-a363-db7baaaed668
8459,1970,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c161ed38-07db-400f-83f5-bd4e02098066,,9109.18,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9f60c091-06f3-4e44-a363-db7baaaed668
8460,1952,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e2d6648e-e164-4ae3-80ce-d5e8740e6aaf,,37766.3,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9deb023e-376e-473f-852f-d3c31bb321a5
8461,1952,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_d3ce3159-3ef6-4645-a5f1-cc9e848cb045,,20036.54,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9deb023e-376e-473f-852f-d3c31bb321a5
8462,252,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_911c24dc-4bd2-4a99-9d7a-55df8a96f9f3,,79174.1,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9a58b6aa-7307-4fa1-b06a-e22aa0e453e3
8463,252,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_8631effc-9cc0-4187-af8e-f75bccf55675,,46644.16,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9a58b6aa-7307-4fa1-b06a-e22aa0e453e3
8464,252,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_b6164af9-782c-4a35-bdec-ba0d9c1f3947,,84595.46,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_3685ad87-d0a3-49c9-80ce-c6e59b42c7a5
8465,252,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_2b1f8b6d-f96b-4f2c-8211-a89eb22ee7d3,,48650.36,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_3685ad87-d0a3-49c9-80ce-c6e59b42c7a5
8466,15004,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_0610e32b-26f6-4f3f-98fa-c285e0b7b679,,5691.02,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_7e23dd47-569a-40e1-a47b-ca2d47368bb8
8467,15004,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_5bb586f7-73d5-4794-9214-e0f93d770de9,,11619.32,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_7e23dd47-569a-40e1-a47b-ca2d47368bb8
8468,15004,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_d76bae11-e7e7-4781-a984-307204eb3d83,,8563.85,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_5fae3c83-1a26-4dc8-be45-ac5e5c6d22d6
8469,15004,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_0ddd8870-d079-42a0-bc13-197705cc2dbc,,4414.44,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_5fae3c83-1a26-4dc8-be45-ac5e5c6d22d6
8470,677,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_4817b37e-cb55-45db-b068-29ae030843a3,,14793.33,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_7bc969fc-189f-4a5c-afe8-57f96181487e
8471,677,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_b5b93b87-3bc2-432e-bbbe-9862ec022b48,,11099.88,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_7bc969fc-189f-4a5c-afe8-57f96181487e
8472,1354,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_8f3adde7-6d87-4881-9853-5713f0a49169,,805.6,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_66f8dd8e-de3c-4b35-953e-d4f2cf261040
8473,1354,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_f2a84e66-6228-4a6b-80a0-7961a59e2794,,195.2,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_66f8dd8e-de3c-4b35-953e-d4f2cf261040
8474,197,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c651b665-f33e-4464-8a3e-77a4f892db9e,,12772.57,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_99f55a36-4b0f-4e81-822b-057f2b73b40d
8475,197,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_8dc282a1-186b-4091-9d91-a801a657084b,,13674.32,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_99f55a36-4b0f-4e81-822b-057f2b73b40d
8476,329,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e1311c18-9c1b-48ac-a044-2cdc705c6b35,,3279.11,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b851fb20-fb92-4ad8-908c-6489ae8074f3
8477,329,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_8fa4db18-da47-4dcc-9808-2d3983fa1181,,2553.9,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b851fb20-fb92-4ad8-908c-6489ae8074f3
8478,251,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_203c88ca-0ec7-4166-9dc9-75d85f5fdddf,,82196.07,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e2400ab3-a611-47bc-aa7d-5969acb32a9f
8479,251,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_675bc203-4d52-40bf-9717-c5b17c21f802,,43026.48,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e2400ab3-a611-47bc-aa7d-5969acb32a9f
8480,251,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_81448218-a4a7-4082-89b2-1d48bb80401c,,23919.53,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_83dbc199-2b3b-40b0-bf00-bf2c523360ab
8481,251,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_d4a3aab4-9a07-4fbd-8d79-7582dbcdae78,,16194.96,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_83dbc199-2b3b-40b0-bf00-bf2c523360ab
8482,1488,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_d734e239-d3e1-4820-ab85-0ddc661f301d,,2103.82,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_f1d20083-1486-4fb1-820d-8367f0946dd0
8483,1488,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_90902baa-5713-431a-9d27-8fbe8b240f1b,,5642.56,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_f1d20083-1486-4fb1-820d-8367f0946dd0
8484,1282,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_99b9f7a2-5bea-4568-811e-ee674928a5c3,,-6864.64,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e698a11f-3d91-4190-9a4f-155341a5bc8f
8485,1282,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_3cf8125c-9b1e-4b28-9714-75be03048b1f,,22646.68,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e698a11f-3d91-4190-9a4f-155341a5bc8f
8486,87,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e9f22e01-5848-43ac-86d9-b44db9c4e2a5,,8869.89,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e20bedf6-4f50-4f1b-b2e3-3450935c267d
8487,87,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e879ffa7-af88-45bd-91ba-7be6b415887f,,4818.64,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_e20bedf6-4f50-4f1b-b2e3-3450935c267d
8488,374,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_ef985938-d7ca-46da-8501-3cfe0f12c1b0,,19053.58,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_178b6a73-4041-49fe-ab92-811c4f96a780
8489,374,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_8f9b5efe-bfc8-46c7-9d6d-4650889d1fb4,,21050.0,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_178b6a73-4041-49fe-ab92-811c4f96a780
8490,374,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_47068baf-0c61-4ca5-b130-94bb67f2c958,,20116.36,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_a09c6418-2c24-42c7-90a3-29776cf8a0e3
8491,374,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_36d9a9b3-e156-4299-ba55-737754aae0ef,,19040.4,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_a09c6418-2c24-42c7-90a3-29776cf8a0e3
8492,320,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_7c04dc72-e32b-41d4-8217-c5eeaf4dc573,,46.38,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_ada1178b-4baa-411a-8a43-e76d0df47231
8493,320,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_0fd9b060-38ea-4b77-9a39-f3c1c628df08,,6.94,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_ada1178b-4baa-411a-8a43-e76d0df47231
8494,1337,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_06d7a8a4-802c-4b16-8785-0db8db57066c,,40056.56,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_975020be-0c27-4e03-8e5e-81c144990c2e
8495,1337,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_522bc463-7d67-4373-8af2-27175cad864a,,25549.22,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_975020be-0c27-4e03-8e5e-81c144990c2e
8496,326,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_64c4d5ca-1e1b-4b65-9c89-8a5cb23b026f,,31462.54,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9bef59e3-a2dc-4447-8dc6-eef03cd65ab8
8497,326,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_842319fb-ba03-4473-8a8a-4d8e89659cfb,,26355.02,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9bef59e3-a2dc-4447-8dc6-eef03cd65ab8
8498,1672,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e5f67077-07ad-4282-b578-778347c6bfbf,,4277.82,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_ba240145-0038-4dd3-bc40-3e16bdea25de
8499,1672,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_60aa411f-11a4-4ce1-9303-0f9d1ca0f612,,8779.74,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_ba240145-0038-4dd3-bc40-3e16bdea25de
8500,233,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_f8997f04-4ab9-45a3-9994-eac43dfaee98,,3.26,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_fc85565a-79bf-4487-b500-fb854ec98e23
8501,233,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_d4db5d96-2691-4493-aae4-9be8481376ea,,51.22,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_fc85565a-79bf-4487-b500-fb854ec98e23
8502,12324,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_f7cc46ee-fe84-4b06-a611-4367a6df23d0,,673.96,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_c3b4a926-b9d3-4319-9b18-2b8af0172cab
8503,12324,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_765a3107-630f-4dd7-aa97-01cb88b0d479,,7156.4,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_c3b4a926-b9d3-4319-9b18-2b8af0172cab
8504,12324,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_9c72ae24-5056-4f1f-b0b1-d0ab54934477,,2045.91,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_24393b35-3ee4-49fa-a9c3-3eedb3d07b61
8505,12324,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_8110c637-2627-4d13-9df3-de5c87a4127c,,6849.74,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_24393b35-3ee4-49fa-a9c3-3eedb3d07b61
8506,1416,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_e3da1250-0f8e-40d1-9f2d-572bcae43c44,,1602.78,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_1d453e59-8e0d-4aef-ab1b-1f8c338f0cf7
8507,1416,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_915765c0-cf16-4fe3-bbcb-268329cb486c,,7738.08,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_1d453e59-8e0d-4aef-ab1b-1f8c338f0cf7
8508,12684,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_b1929077-23b4-495c-b65d-c925a953c003,,76.14,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9ae5ac8c-0e64-4e0e-aa3a-944b896d4941
8509,12684,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_13c00d4f-0d94-47c0-b3a3-05513364e03a,,33145.64,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_9ae5ac8c-0e64-4e0e-aa3a-944b896d4941
8510,1512,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c4bc9596-e8ed-4f44-9d07-1af99b15ded2,,-21603.95,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_babaf69b-d142-4fae-a5ed-cdb3aa2622e9
8511,1512,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_223926c6-184d-40bb-9efa-c9f5b69a76ae,,0.0,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_babaf69b-d142-4fae-a5ed-cdb3aa2622e9
8512,13189,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_02784c7f-71e3-40d2-a5d7-411a191868db,,7535.44,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b4731fa9-8414-48b2-a0a7-bf41f0a500fb
8513,13189,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_8bc8b222-ac37-4e1d-b408-9b8e48645640,,9419.94,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b4731fa9-8414-48b2-a0a7-bf41f0a500fb
8514,1029,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c7abcf20-039f-4e95-aff6-6ad0497b1e58,,1113.54,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_c5c9de46-fdb7-45dd-9d98-a24bdea709c0
8515,1029,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_04c47d49-aba6-4e05-8d6d-f40e1b84613c,,77.08,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_c5c9de46-fdb7-45dd-9d98-a24bdea709c0
8516,1857,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_157ed7fc-d88b-46bb-b75c-859885afb316,,38957.89,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_db2ed85a-30f9-41e1-9402-3e9f62fa4b76
8517,1857,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_fd58326b-3e7b-4679-900d-2c08adbadf3d,,33739.98,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_db2ed85a-30f9-41e1-9402-3e9f62fa4b76
8518,1636,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_377934c5-4a2f-4fd9-bf98-3a59065167e6,,7178.38,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_58733546-0d26-4c48-9e38-7434866882ae
8519,1636,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_14fbb450-1867-497e-8f76-4d7e32effc55,,8057.96,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_58733546-0d26-4c48-9e38-7434866882ae
8520,607,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_ff5f9fd2-2bc3-4b19-8d9c-49fee8b43b2a,,16547.32,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_157ac16d-1ce8-4e6c-95c4-262b1fa9f1dc
8521,607,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_1b9a856a-23af-41b2-a479-ef9c4a0a3f6d,,10134.96,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_157ac16d-1ce8-4e6c-95c4-262b1fa9f1dc
8522,1929,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_2f962505-9f19-4500-8c08-b47060104b21,,197.79,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_eab109e3-d396-4298-ba93-ba9aa0bed033
8523,1929,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_c198fc96-29fa-4891-b813-2f0199dfbbee,,158.58,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_eab109e3-d396-4298-ba93-ba9aa0bed033
8524,1929,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_82117613-f192-4f99-99e3-92f03d763367,,1717.96,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_038f1c8e-9c98-4b62-93a1-bee082335591
8525,1929,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_329cc959-bf55-4926-b98d-15e4f4169c62,,6123.42,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_038f1c8e-9c98-4b62-93a1-bee082335591
8526,1337,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_bd6bd7d3-063d-4bbc-af0d-2c4274f77d7d,,-2900.57,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b5ff34c7-8e44-4adb-9c55-fab4e2260cd3
8527,1337,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_a7bdd9f0-8f89-4541-845b-b8166464548c,,39038.36,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_b5ff34c7-8e44-4adb-9c55-fab4e2260cd3
8528,1970,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_8ba7afb5-c956-400a-b8c8-5790bca711bc,,10749.57,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_0856ce85-a06d-4d41-95ee-e2c90ce5fd52
8529,1970,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_457f63de-d50b-4077-bbb8-80885933af7a,,15018.4,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_0856ce85-a06d-4d41-95ee-e2c90ce5fd52
8530,1018,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_115b584a-83c2-44e2-860e-c6b5ab338224,,4857.9,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_f6d886ad-50a5-4201-8e3f-030db7352be1
8531,1018,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_3afcf94f-b92d-4d10-8d0e-09d8f0c5d937,,3045.96,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_f6d886ad-50a5-4201-8e3f-030db7352be1
8532,1018,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_29ff2e18-e3c9-4601-956f-850767e5188e,,2451.27,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_ac570df2-931c-40fc-91e8-23c7b9306a22
8533,1018,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_8ac1626b-069b-4fe6-b938-e7a23fdc1ba5,,1152.2,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_ac570df2-931c-40fc-91e8-23c7b9306a22
8534,1304,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_032e276a-d4bd-4be2-93bc-7f7b157bed9c,,5656.18,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_bb8246db-165d-4595-96d0-a30536c91d11
8535,1304,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_1927a2f7-163c-407a-bac8-13394e4a3b66,,10211.76,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_bb8246db-165d-4595-96d0-a30536c91d11
8536,1304,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_59254402-bf62-43c8-a8da-27c9ec07c58f,,7779.64,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_2f7ae38e-6b09-46ae-a3e6-66fd640b0f26
8537,1304,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_3ab92c04-7796-4415-a78b-31b6316d89de,,12002.12,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_2f7ae38e-6b09-46ae-a3e6-66fd640b0f26
8538,1529,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_00de4cac-5c6d-4850-b861-8d5f23532ac5,,9512.63,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_4fe46005-98a3-4291-95e9-8c8362a64ea6
8539,1529,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_554f9fd9-9ccd-43b2-9b09-a25c36b06ed0,,12198.8,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_4fe46005-98a3-4291-95e9-8c8362a64ea6
8540,1529,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_a3a363f5-572e-4e44-95b9-76bb4aec25df,,10393.15,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_8bd63da3-61e0-4330-8c52-2f0021f2cc4b
8541,1529,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_1923f186-e33e-4f58-b41a-e89d4a4531df,,13844.4,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_8bd63da3-61e0-4330-8c52-2f0021f2cc4b
8542,12324,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_8fae0ee4-5303-4a86-9cba-8780b170f0c1,,464.28,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_4715b20e-f149-4358-b1b1-92d3d7c61f82
8543,12324,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_44489d86-7e4f-47e9-96af-db6b0cac23f2,,4744.48,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_4715b20e-f149-4358-b1b1-92d3d7c61f82
8544,571,DDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_b9289b5b-bf49-4053-816b-0beab27db8b1,,7311.66,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_24b19452-b0e6-45e1-a0f4-5037a7e22414
8545,571,SDA,3/1/2018,fe51c153-fbec-4b64-9b00-2530035ef0e1_9629c7ad-f6d1-4dbc-a85b-40916fd713a1,,4119.04,CAD,fe51c153-fbec-4b64-9b00-2530035ef0e1_24b19452-b0e6-45e1-a0f4-5037a7e22414
